title,video_link,views,date_time,img_link
Top 10 Machine Learning Project Ideas | Yashwanth | GeeksforGeeks,/watch?v=dDo_3bmBU3A,14K views,2 years ago,https://i.ytimg.com/vi/dDo_3bmBU3A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZrbiTDI5RLDZdBJkc1vYgdECrFQ
Solutions | #30daysofcodewithGFG | Day 23,/watch?v=JeRCVoVFsQw,812 views,2 years ago,https://i.ytimg.com/vi/JeRCVoVFsQw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCI0AQkfzGsoZT4742_lZpfAEHuVQ
Solutions | #30daysofcodewithGFG | Day 22,/watch?v=LSbS7GdV6-o,805 views,2 years ago,https://i.ytimg.com/vi/LSbS7GdV6-o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8kHOILvb2r-stofh2wktaFkmYCA
Why should we Hire You? | Best Answer For Interview,/watch?v=ZZXsQrPZhgQ,2.2K views,2 years ago,https://i.ytimg.com/vi/ZZXsQrPZhgQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3AIVrmb802EGc3CsIMzZXz15qxQ
Solutions | #30daysofcodewithGFG | Day 21,/watch?v=g9ts-D5yuo8,942 views,2 years ago,https://i.ytimg.com/vi/g9ts-D5yuo8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9jm3P9MPFzQWngWMKNszRquzcsg
Solutions | #30daysofcodewithGFG | Day 20,/watch?v=BF8p69mlGT4,1K views,2 years ago,https://i.ytimg.com/vi/BF8p69mlGT4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIXa9pcxidTiRMGs3xorTK3cA8oA
First Impression of GATE CSE 2021 | GeeksforGeeks,/watch?v=niCN3kLadAQ,1.3K views,2 years ago,https://i.ytimg.com/vi/niCN3kLadAQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASXRpXnQUbZlLLXwJ3m7xGqDfICw
Solutions | #30daysofcodewithGFG | Day 19,/watch?v=i6EY2KN7i_E,1.4K views,2 years ago,https://i.ytimg.com/vi/i6EY2KN7i_E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHzZcILkXci6wbyqJAAXUioABRWQ
Solutions | #30daysofcodewithGFG | Day 18,/watch?v=MMYARBoe49o,1.5K views,2 years ago,https://i.ytimg.com/vi/MMYARBoe49o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAc_EC37aEDFNpINGLprOgauGb6EQ
Solutions | #30daysofcodewithGFG | Day 17,/watch?v=GLR7JnodVbM,1.2K views,2 years ago,https://i.ytimg.com/vi/GLR7JnodVbM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7f0sh0rByh1sHXoQX0THXmJuVqQ
Top 7 Programming Language for Data Science | Yashwanth | Geeksforgeeks,/watch?v=SSGaShI_mBE,1.3K views,2 years ago,https://i.ytimg.com/vi/SSGaShI_mBE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCi0JTL7QQBA4S33oJS-i0-iCpXBQ
Solutions | #30daysofcodewithGFG | Day 16,/watch?v=2Wg28re5VG0,2K views,2 years ago,https://i.ytimg.com/vi/2Wg28re5VG0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEeg5uNuPNtoYqInZEErBFYH7ZKQ
Solutions | #30daysofcodewithGFG | Day 15,/watch?v=Vz3qEhyRvgI,1.1K views,2 years ago,https://i.ytimg.com/vi/Vz3qEhyRvgI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPLY4ACF4Fdx4xU7IUe30wQeTh3w
Freelance software developer Guide in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=DciPXior1Ck,125K views,2 years ago,https://i.ytimg.com/vi/DciPXior1Ck/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrlCP0KwYiNEwbVDjYjlescK5aPg
Solutions | #30daysofcodewithGFG | Day 14,/watch?v=BqTL8g0IBWE,1.2K views,2 years ago,https://i.ytimg.com/vi/BqTL8g0IBWE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMGqFdo-jOuKZw02EQoxI2kTCKFA
Solutions | #30daysofcodewithGFG | Day 13,/watch?v=03bjAwDrAAo,1.8K views,2 years ago,https://i.ytimg.com/vi/03bjAwDrAAo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBK2hulmzm7aDZLTxhQ0X1rAR7n8A
Solutions | #30daysofcodewithGFG | Day 12,/watch?v=YIDbPXsyxhM,2K views,2 years ago,https://i.ytimg.com/vi/YIDbPXsyxhM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8pqGRYGkk-vNVNm7os3-Hhyi6Kg
Solutions | #30daysofcodewithGFG | Day 11,/watch?v=okwOQoJZsOU,4K views,2 years ago,https://i.ytimg.com/vi/okwOQoJZsOU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEGXUZFZXGZKO01w3q6HC27BUuIg
Complete Machine Learning Roadmap | GeeksforGeeks,/watch?v=s9HzfsNO9_4,19K views,2 years ago,https://i.ytimg.com/vi/s9HzfsNO9_4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClv7D0iazWPzPtDC_2lKk8_HDCxg
Solutions | #30daysofcodewithGFG | Day 10,/watch?v=PlSr4_moZGA,12K views,2 years ago,https://i.ytimg.com/vi/PlSr4_moZGA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBaxU2Yf2VPgRerw_5ELI9m_-RY5Q
10 Python Projects for Beginners | Ishan Sharma | Geeksforgeeks,/watch?v=gdaSQAqXIwI,75K views,2 years ago,https://i.ytimg.com/vi/gdaSQAqXIwI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmvOUvqsV4wJA8seMIxsAV7ed7mg
Best Digital Marketing Tools in 2021 | Yaswanth | Geeksforgeeks,/watch?v=sZza9BnEaMM,1K views,2 years ago,https://i.ytimg.com/vi/sZza9BnEaMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC87sqZ05CIykaVFXlDfRQKZcBkqw
How to get Data Science Internship | Shivani Singh | GeeksforGeeks,/watch?v=_fR62smonRA,37K views,2 years ago,https://i.ytimg.com/vi/_fR62smonRA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjr3koctzvDFJNwHgE-mn7zQ9YQQ
Frontend VS Backend Web Development | Which one is Right for you? | GeeksforGeeks,/watch?v=68ZZAJxCG3Y,14K views,2 years ago,https://i.ytimg.com/vi/68ZZAJxCG3Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfL5PTG3zPgbR62yk-KfJ58XR3Tw
How to get Internship at Google | Khushboo | GeeksforGeeks,/watch?v=N7Tgel4ka_M,98K views,2 years ago,https://i.ytimg.com/vi/N7Tgel4ka_M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDN0hhCleN6-scHMeyyo1SMkm2VTQ
Top 10 Most Popular Python Libraries | Yaswanth | GeeksforGeeks,/watch?v=0IbkMZHOsC0,47K views,2 years ago,https://i.ytimg.com/vi/0IbkMZHOsC0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRI9TncVVwNcgi25gsFxNmWf04-A
Most Popular JavaScript Frameworks in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=ES3kW3mZbTs,6.3K views,2 years ago,https://i.ytimg.com/vi/ES3kW3mZbTs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkTq7g7Kys2rv6FFvR1Z9TNqE1nA
How to Learn Any New Programming Language​ Efficiently | Radhika | GeeksforGeeks,/watch?v=NupFJUsLRpM,9.8K views,2 years ago,https://i.ytimg.com/vi/NupFJUsLRpM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIJS1E-jbWvsEpmwzkcQjIBGMBOQ
Introduction to C++ | Sample Video for C++ Foundation Course | GeeksforGeeks,/watch?v=wmje4-UG8Lc,182K views,2 years ago,https://i.ytimg.com/vi/wmje4-UG8Lc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgPVaQPjsqP1FyJtchugD5ko3nrQ
How To Get Paid Internship in College | Ishan Sharma | GeeksforGeeks,/watch?v=M7Y2mtqq0eE,7.6K views,2 years ago,https://i.ytimg.com/vi/M7Y2mtqq0eE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADZZNT17d0lZs0DLkeKBQ0lAje-A
Reverse in STL | Sample Video for C++ Productivity Hacks | GeeksforGeeks,/watch?v=-NK9CQTdceg,3.7K views,2 years ago,https://i.ytimg.com/vi/-NK9CQTdceg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWiuuGFZokxEsphMmjaggKLDeVyQ
Top 8 Career Paths with Less/No Coding | Yaswanth |GeeksforGeeks,/watch?v=v4SgfTBodp8,117K views,2 years ago,https://i.ytimg.com/vi/v4SgfTBodp8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTRR1790joeFwvqetjUcBEMHLM9g
Fast Input/Output | Sample Video for C++ Productivity Hacks | GeeksforGeeks,/watch?v=DhPMRStOU7o,13K views,2 years ago,https://i.ytimg.com/vi/DhPMRStOU7o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsy7-PojjVPYKpZP1Y4aO90HQpgg
Web Development Roadmap 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=k0NzJ3zyJ_k,77K views,2 years ago,https://i.ytimg.com/vi/k0NzJ3zyJ_k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADoAXVtDJNAt47m9qnYRCwVDdaYg
Last 30 Days Strategy for GATE 2021 | Shilpa Jain | GeeksforGeeks,/watch?v=QIpkz_lxUVE,2.7K views,2 years ago,https://i.ytimg.com/vi/QIpkz_lxUVE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3XIwM6i6WTEHyr_ftDXO175lHnQ
Top 7 Projects Ideas to Build in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=0Nmf_Ietlts,598K views,2 years ago,https://i.ytimg.com/vi/0Nmf_Ietlts/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5Wp4N2olx1rEocsxbQk0HvT-i0g
Top Machine Learning Tools & Frameworks 2021 | Yaswanth | GeeksforGeeks,/watch?v=zCsqYpWIHrw,11K views,2 years ago,https://i.ytimg.com/vi/zCsqYpWIHrw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCB2DlXx9YW_9-GYZTUhL6gYrzGVw
Software Design Patterns - Why should you learn it? | GeeksforGeeks,/watch?v=LjREUbbuorc,5.3K views,2 years ago,https://i.ytimg.com/vi/LjREUbbuorc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRCMMPEtp7yfFWSS__r6Km8CEfAQ
SBI SO Exam 2021 | GeeksforGeeks,/watch?v=vAocdFaHLzs,4.5K views,2 years ago,https://i.ytimg.com/vi/vAocdFaHLzs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAbWXib7X0tZKBA1Ho0pZfV6CZtMQ
Resolution Days 2021 | New Year Event | GeeksforGeeks,/watch?v=H7mZiZRZiDU,1.2K views,2 years ago,https://i.ytimg.com/vi/H7mZiZRZiDU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0RUrGx_FXL6LCUNwZM1sO6KbXaw
Kth Largest Element using Priority Queue | Rahul Singla | GeeksforGeeks,/watch?v=nJ4_1fw_7-w,6.4K views,2 years ago,https://i.ytimg.com/vi/nJ4_1fw_7-w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNasrM2VmpTCAACWk4o6AVwJTzKQ
5 Reasons to Learn Python in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=Z-epb7refsY,86K views,2 years ago,https://i.ytimg.com/vi/Z-epb7refsY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDb8CcB5Ui3VcWBq6ZCGuJKMlpPmQ
An Advice by your favorite YouTubers | #Skillitup | GeeksforGeeks,/watch?v=geTs41UoDtA,5.5K views,2 years ago,https://i.ytimg.com/vi/geTs41UoDtA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRckXStpvqcABZks6g19pZGVqxWw
5 Resolutions for Developers in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=nVaRxNpoT2w,7.9K views,2 years ago,https://i.ytimg.com/vi/nVaRxNpoT2w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOzLIhvpI4NU7ZK4ioQBAgPppUSw
Segmented Sieve | Sample Video II for Essential Maths for CP | GeeksforGeeks,/watch?v=j0M8SF6daSs,23K views,2 years ago,https://i.ytimg.com/vi/j0M8SF6daSs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAe9kLGtK_UXkGLFksuX1fEVoroKA
Must Skills to Become Data Scientists in 2021 | Akash Kalra | GeeksforGeeks,/watch?v=zAJ8NVGwutA,6.4K views,2 years ago,https://i.ytimg.com/vi/zAJ8NVGwutA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAs7D_XZOssiRPWuOxNyZulTdLtoA
Sieve of Eratosthenes | Sample Video II for Essential Maths for CP | GeeksforGeeks,/watch?v=NZ7-ntEgt6g,32K views,2 years ago,https://i.ytimg.com/vi/NZ7-ntEgt6g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1h7eMuXZkj77m8xnRbSiT2ahKiw
Check for Prime | Sample Video I for Essential Maths for CP | GeeksforGeeks,/watch?v=ZgFCZct3Pq0,11K views,2 years ago,https://i.ytimg.com/vi/ZgFCZct3Pq0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBq8XVM2kDJZGbOxgulbHbXYlC7YA
Top 7 Programming Languages to Learn in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=34jzJ9i2BTY,61K views,2 years ago,https://i.ytimg.com/vi/34jzJ9i2BTY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCu3evXytIxCwXOQKnm2P0y03uDng
GeeksforGeeks Premium,/watch?v=MudLC2PUzdY,2.5K views,2 years ago,https://i.ytimg.com/vi/MudLC2PUzdY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIv2viPblAEBpKFQyzQjV5D5m7mQ
How to score 55+ marks in GATE Exam | Shilpa Jain | GeeksforGeeks,/watch?v=W0q5LgB0PJI,15K views,2 years ago,https://i.ytimg.com/vi/W0q5LgB0PJI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAq95mOeJPuWFzpXc1CvFLTYxNlgg
What is Machine Learning ? | Sample Video for ML - Basic Level Course with Python | GeeksforGeeks,/watch?v=fHuwydryeKI,6.6K views,2 years ago,https://i.ytimg.com/vi/fHuwydryeKI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeZPkNwQfN4MWB4xhvNGylGxn4vA
Second Largest Element in Array | Sample Video for DSA Foundation Course | GeeksforGeeks,/watch?v=BREO-7lVqR4,58K views,2 years ago,https://i.ytimg.com/vi/BREO-7lVqR4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzwOSLcnodZtDus4CA8-4ufwK6cQ
Working of List in Python | Sample Video for DS with Python Course | GeeksforGeeks,/watch?v=2AGU_u7pf8A,13K views,2 years ago,https://i.ytimg.com/vi/2AGU_u7pf8A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcVKIoOCVQ49zHCo0b77EEnVZ0oA
Introduction to Java | Sample Video for the Java Foundation Course | GeeksforGeeks,/watch?v=yeX5sFkwLrw,42K views,2 years ago,https://i.ytimg.com/vi/yeX5sFkwLrw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBl_ok8R7Ap4TxZXWNRR3keE5a6sA
Introduction to Python | Sample Video for Python Foundation Course | GeeksforGeeks,/watch?v=KWnoiOimNbs,217K views,2 years ago,https://i.ytimg.com/vi/KWnoiOimNbs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDotNSZgIhzkMvnaNM7KbTZoSaNLA
Last 2 Months Strategy for GATE 2021 | Shilpa Jain | GeeksforGeeks,/watch?v=VgPE3mBd-BU,3.5K views,2 years ago,https://i.ytimg.com/vi/VgPE3mBd-BU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5l869VGZHiBIWLZgpLbenVd39pQ
Competitive Programming or Software Development ? | Radhika | GeeksforGeeks |,/watch?v=uWGWy8OEYLQ,16K views,2 years ago,https://i.ytimg.com/vi/uWGWy8OEYLQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAp1y8eY83zfHhNSePYOLtCpK0Ncg
Coding Round Contests - Test Series,/watch?v=HvNptfyNUto,8.4K views,2 years ago,https://i.ytimg.com/vi/HvNptfyNUto/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCraGIif8rcCn7uIlHdu2F1WslHOA
Technical Scripter Event 2020 | GeeksforGeeks,/watch?v=wT7Eo_Sf5h0,1.8K views,2 years ago,https://i.ytimg.com/vi/wT7Eo_Sf5h0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMaNj3Hxsve8FwV3eVez3y6E7sPA
Importance of DSA (Data Structures & Algorithms) | Radhika Jhunjhunwala | GeeksforGeeks,/watch?v=ke1WY5tWMWo,27K views,2 years ago,https://i.ytimg.com/vi/ke1WY5tWMWo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3-Pr4ZAYR1U5U_3Of7O_OPeZMvw
7 Tips for Effective Technical Articles | Akash Kalra | GeeksforGeeks,/watch?v=J7XNlGDRSz4,14K views,2 years ago,https://i.ytimg.com/vi/J7XNlGDRSz4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-p9faIbOCo1mD_ejhLgYorlBo3g
Complete Interview Preparation to Crack Coding Interviews | GeeksforGeeks,/watch?v=3gKvYR0P2F0,1.9M views,2 years ago,https://i.ytimg.com/vi/3gKvYR0P2F0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIFIoRDAP&rs=AOn4CLBOJ_0voV5Tq3bwz6bEuZGT7UIjlw
How To Begin With Competitive Coding ? | GeeksforGeeks,/watch?v=qZNRKB0uR5o,115K views,2 years ago,https://i.ytimg.com/vi/qZNRKB0uR5o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1XxrQRiuAeysiAMSeBSX8ST-nwQ
Remove Common Elements & Concatenate | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=IO1X5-hO450,3.7K views,2 years ago,https://i.ytimg.com/vi/IO1X5-hO450/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyLwJlCTE4nFuHX6mRV1F_Q6hzTw
Roof Top | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=JYcB0hF88bs,2K views,2 years ago,https://i.ytimg.com/vi/JYcB0hF88bs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0It6dDpLL-_Sdd9rm0H8szrpAxA
Minimum Element in a Sorted & Rotated Array | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=3NDTaC4scMM,10K views,2 years ago,https://i.ytimg.com/vi/3NDTaC4scMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCy2XjOF3pSGVf8MVMGPtV8TAeGCg
Check if Array is Sorted & Rotated | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=41YClEVwwd8,11K views,2 years ago,https://i.ytimg.com/vi/41YClEVwwd8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJz_F3OiI9555nBzfA6EptR1KFeg
Rearrange an array in Max & Min Form | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=oK0FKG5kigo,13K views,2 years ago,https://i.ytimg.com/vi/oK0FKG5kigo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYH5SC5AqdmwWt_dkKt-5Zfu3lzA
Minimum Adjacent Absolute Difference in Circular Array | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=G-vouVriEvY,2.5K views,2 years ago,https://i.ytimg.com/vi/G-vouVriEvY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLJKlI74rksOCN5AzO0o79kgAH_A
Finding Number of Pairs | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=CafQe7sfdfY,6.8K views,2 years ago,https://i.ytimg.com/vi/CafQe7sfdfY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWxlNrYUWl7qWd_KkHRtKPYM_pxg
Maximum Occurred Integer in N Ranges | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=czJe_yO1ruI,10K views,3 years ago,https://i.ytimg.com/vi/czJe_yO1ruI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuLFgDxnfQb_mGbFlwPRZiNnnXOw
Check if String is Isogram | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=Y3T03b8cQ2k,4.1K views,3 years ago,https://i.ytimg.com/vi/Y3T03b8cQ2k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALtnMPtvbnfpK044ijUBMD4QMxcw
Frequency of Limited Range Array Elements | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=B2hI-QPoisk,14K views,3 years ago,https://i.ytimg.com/vi/B2hI-QPoisk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPnVRvEJHsOBYK3VWXT4S3eGkn0g
Closer To Sort | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=5qVSEngNtL4,1.8K views,3 years ago,https://i.ytimg.com/vi/5qVSEngNtL4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCs2eHEigOAuTVG06Pl1HCNnKjEog
Top Code Conventions to stand out in an interview | GeeksforGeeks,/watch?v=aC3k8yUkMZM,2.6K views,3 years ago,https://i.ytimg.com/vi/aC3k8yUkMZM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5IkTPWOnhHGOBMPfC1AKFi0zXJA
Geek Week | 2020 | Coders’ Paradise,/watch?v=1N_6xyWiphM,4.9K views,3 years ago,https://i.ytimg.com/vi/1N_6xyWiphM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuOwIINb0KBsHIdWeCDFnjG136ZQ
